Player Name,Runs,Balls Faced,4s,6s,Strike Rate,Opposition,Venue,Date
SR Tendulkar,8,20,0,0,40,v Zimbabwe,Ahmedabad,5-Dec-00
Z Khan,32*,11,0,4,290.9,v Zimbabwe,Jodhpur,8-Dec-00
AB Agarkar,13*,11,2,0,118.18,v Zimbabwe,Jodhpur,8-Dec-00
SR Tendulkar,146,153,15,2,95.42,v Zimbabwe,Jodhpur,8-Dec-00
R Dravid,30,53,3,0,56.6,v Zimbabwe,Jodhpur,8-Dec-00
SB Joshi,25,24,2,1,104.16,v Zimbabwe,Jodhpur,8-Dec-00
SC Ganguly,5,9,1,0,55.55,v Zimbabwe,Jodhpur,8-Dec-00
Yuvraj Singh,5,16,0,0,31.25,v Zimbabwe,Jodhpur,8-Dec-00
RS Sodhi,4,16,0,0,25,v Zimbabwe,Jodhpur,8-Dec-00
V Dahiya,3,6,0,0,50,v Zimbabwe,Jodhpur,8-Dec-00
HK Badani,1,1,0,0,100,v Zimbabwe,Jodhpur,8-Dec-00
SC Ganguly,71*,68,12,1,104.41,v Zimbabwe,Kanpur,11-Dec-00
S Sriram,1*,1,0,0,100,v Zimbabwe,Kanpur,11-Dec-00
SR Tendulkar,62,86,9,0,72.09,v Zimbabwe,Kanpur,11-Dec-00
AB Agarkar,67*,25,7,4,268,v Zimbabwe,Rajkot,14-Dec-00
RS Sodhi,53*,67,4,1,79.1,v Zimbabwe,Rajkot,14-Dec-00
HK Badani,77,99,2,1,77.77,v Zimbabwe,Rajkot,14-Dec-00
Yuvraj Singh,29,23,5,0,126.08,v Zimbabwe,Rajkot,14-Dec-00
SR Tendulkar,27,38,5,0,71.05,v Zimbabwe,Rajkot,14-Dec-00
V Sehwag,19,24,0,1,79.16,v Zimbabwe,Rajkot,14-Dec-00
R Dravid,6,16,1,0,37.5,v Zimbabwe,Rajkot,14-Dec-00
S Sriram,2,8,0,0,25,v Zimbabwe,Rajkot,14-Dec-00
Z Khan,1*,2,0,0,50,v Australia,Bengaluru,25-Mar-01
R Dravid,80,84,3,1,95.23,v Australia,Bengaluru,25-Mar-01
V Sehwag,58,54,8,0,107.4,v Australia,Bengaluru,25-Mar-01
V Dahiya,51,39,6,1,130.76,v Australia,Bengaluru,25-Mar-01
VVS Laxman,45,34,7,1,132.35,v Australia,Bengaluru,25-Mar-01
SR Tendulkar,35,26,6,1,134.61,v Australia,Bengaluru,25-Mar-01
AB Agarkar,13,15,0,0,86.66,v Australia,Bengaluru,25-Mar-01
HK Badani,11,18,0,0,61.11,v Australia,Bengaluru,25-Mar-01
SC Ganguly,6,27,0,0,22.22,v Australia,Bengaluru,25-Mar-01
J Srinath,2,5,0,0,40,v Australia,Bengaluru,25-Mar-01
Harbhajan Singh,0,1,0,0,0,v Australia,Bengaluru,25-Mar-01
J Srinath,3*,2,0,0,150,v Australia,Pune,28-Mar-01
Harbhajan Singh,1*,1,0,0,100,v Australia,Pune,28-Mar-01
HK Badani,100,98,10,2,102.04,v Australia,Pune,28-Mar-01
VVS Laxman,51,86,3,0,59.3,v Australia,Pune,28-Mar-01
SR Tendulkar,32,29,6,1,110.34,v Australia,Pune,28-Mar-01
SB Joshi,19,23,2,0,82.6,v Australia,Pune,28-Mar-01
Z Khan,15,10,2,0,150,v Australia,Pune,28-Mar-01
R Dravid,13,23,2,0,56.52,v Australia,Pune,28-Mar-01
SC Ganguly,4,15,0,0,26.66,v Australia,Pune,28-Mar-01
D Mongia,2,6,0,0,33.33,v Australia,Pune,28-Mar-01
V Dahiya,2,7,0,0,28.57,v Australia,Pune,28-Mar-01
Harbhajan Singh,9*,8,1,0,112.5,v Australia,Indore,31-Mar-01
Z Khan,7*,7,0,0,100,v Australia,Indore,31-Mar-01
SR Tendulkar,139,125,19,0,111.2,v Australia,Indore,31-Mar-01
VVS Laxman,83,88,6,0,94.31,v Australia,Indore,31-Mar-01
HK Badani,23,25,1,1,92,v Australia,Indore,31-Mar-01
R Dravid,15,34,3,0,44.11,v Australia,Indore,31-Mar-01
D Mongia,4,5,0,0,80,v Australia,Indore,31-Mar-01
AB Agarkar,1,5,0,0,20,v Australia,Indore,31-Mar-01
SC Ganguly,0,3,0,0,0,v Australia,Indore,31-Mar-01
V Dahiya,0,4,0,0,0,v Australia,Indore,31-Mar-01
J Srinath,7*,4,1,0,175,v Australia,Visakhapatnam,3-Apr-01
SR Tendulkar,62,38,11,0,163.15,v Australia,Visakhapatnam,3-Apr-01
Harbhajan Singh,46,34,3,3,135.29,v Australia,Visakhapatnam,3-Apr-01
Z Khan,29,28,3,1,103.57,v Australia,Visakhapatnam,3-Apr-01
HK Badani,25,35,2,0,71.42,v Australia,Visakhapatnam,3-Apr-01
RR Singh,16,32,0,0,50,v Australia,Visakhapatnam,3-Apr-01
VVS Laxman,11,25,1,0,44,v Australia,Visakhapatnam,3-Apr-01
SC Ganguly,9,36,1,0,25,v Australia,Visakhapatnam,3-Apr-01
AB Agarkar,9,16,0,0,56.25,v Australia,Visakhapatnam,3-Apr-01
R Dravid,7,10,0,0,70,v Australia,Visakhapatnam,3-Apr-01
V Dahiya,7,15,1,0,46.66,v Australia,Visakhapatnam,3-Apr-01
V Dahiya,15*,15,1,0,100,v Australia,Margao,6-Apr-01
Z Khan,0*,0,0,0,-,v Australia,Margao,6-Apr-01
VVS Laxman,101,107,10,0,94.39,v Australia,Margao,6-Apr-01
SC Ganguly,74,83,9,2,89.15,v Australia,Margao,6-Apr-01
R Dravid,31,45,1,0,68.88,v Australia,Margao,6-Apr-01
Yuvraj Singh,19,21,2,0,90.47,v Australia,Margao,6-Apr-01
SR Tendulkar,12,15,2,0,80,v Australia,Margao,6-Apr-01
HK Badani,7,14,1,0,50,v Australia,Margao,6-Apr-01
SR Tendulkar,70*,70,13,0,100,v Zimbabwe,Harare,24-Jun-01
HK Badani,52*,85,5,1,61.17,v Zimbabwe,Harare,24-Jun-01
SC Ganguly,2,5,0,0,40,v Zimbabwe,Harare,24-Jun-01
R Dravid,72*,64,7,0,112.5,v Zimbabwe,Bulawayo,27-Jun-01
AB Agarkar,13*,12,2,0,108.33,v Zimbabwe,Bulawayo,27-Jun-01
SC Ganguly,85,125,8,1,68,v Zimbabwe,Bulawayo,27-Jun-01
D Mongia,37,49,5,0,75.51,v Zimbabwe,Bulawayo,27-Jun-01
SR Tendulkar,9,27,0,0,33.33,v Zimbabwe,Bulawayo,27-Jun-01
SS Dighe,9,13,1,0,69.23,v Zimbabwe,Bulawayo,27-Jun-01
V Sehwag,2,7,0,0,28.57,v Zimbabwe,Bulawayo,27-Jun-01
HK Badani,0,1,0,0,0,v Zimbabwe,Bulawayo,27-Jun-01
SR Tendulkar,81*,110,8,0,73.63,v West Indies,Bulawayo,30-Jun-01
V Sehwag,11*,16,1,0,68.75,v West Indies,Bulawayo,30-Jun-01
HK Badani,27,59,2,0,45.76,v West Indies,Bulawayo,30-Jun-01
SC Ganguly,20,51,3,0,39.21,v West Indies,Bulawayo,30-Jun-01
D Mongia,8,23,1,0,34.78,v West Indies,Bulawayo,30-Jun-01
R Dravid,4,5,0,0,80,v West Indies,Bulawayo,30-Jun-01
RS Sodhi,16*,21,2,0,76.19,v West Indies,Harare,4-Jul-01
SR Tendulkar,122*,131,12,1,93.12,v West Indies,Harare,4-Jul-01
SC Ganguly,62,87,10,1,71.26,v West Indies,Harare,4-Jul-01
R Dravid,15,18,0,0,83.33,v West Indies,Harare,4-Jul-01
V Sehwag,4,9,1,0,44.44,v West Indies,Harare,4-Jul-01
HK Badani,4,24,0,0,16.66,v West Indies,Harare,4-Jul-01
SS Dighe,94*,96,7,2,97.91,v West Indies,Harare,7-Jul-01
DS Mohanty,18*,20,1,0,90,v West Indies,Harare,7-Jul-01
RS Sodhi,67,75,3,3,89.33,v West Indies,Harare,7-Jul-01
R Dravid,30,32,6,0,93.75,v West Indies,Harare,7-Jul-01
SC Ganguly,28,32,3,1,87.5,v West Indies,Harare,7-Jul-01
VVS Laxman,18,22,3,0,81.81,v West Indies,Harare,7-Jul-01
Harbhajan Singh,12,11,2,0,109.09,v West Indies,Harare,7-Jul-01
V Sehwag,2,7,0,0,28.57,v West Indies,Harare,7-Jul-01
SR Tendulkar,0,4,0,0,0,v West Indies,Harare,7-Jul-01
Z Khan,0,1,0,0,0,v West Indies,Harare,7-Jul-01
SS Das,5*,6,0,0,83.33,v South Africa,Johannesburg,5-Oct-01
AB Agarkar,12*,11,1,0,109.09,v South Africa,Johannesburg,5-Oct-01
SC Ganguly,127,126,14,5,100.79,v South Africa,Johannesburg,5-Oct-01
SR Tendulkar,101,129,9,0,78.29,v South Africa,Johannesburg,5-Oct-01
Yuvraj Singh,14,18,2,0,77.77,v South Africa,Johannesburg,5-Oct-01
V Sehwag,5,5,0,0,100,v South Africa,Johannesburg,5-Oct-01
R Dravid,1,7,0,0,14.28,v South Africa,Johannesburg,5-Oct-01
A Kumble,7*,10,0,0,70,v South Africa,Centurion,10-Oct-01
R Dravid,54,79,5,0,68.35,v South Africa,Centurion,10-Oct-01
Yuvraj Singh,42,55,4,1,76.36,v South Africa,Centurion,10-Oct-01
SR Tendulkar,38,57,5,0,66.66,v South Africa,Centurion,10-Oct-01
V Sehwag,33,27,4,1,122.22,v South Africa,Centurion,10-Oct-01
SC Ganguly,24,27,1,2,88.88,v South Africa,Centurion,10-Oct-01
Harbhajan Singh,15,14,2,0,107.14,v South Africa,Centurion,10-Oct-01
D Dasgupta,8,12,1,0,66.66,v South Africa,Centurion,10-Oct-01
SS Das,2,8,0,0,25,v South Africa,Centurion,10-Oct-01
J Srinath,2,4,0,0,50,v South Africa,Centurion,10-Oct-01
AB Agarkar,1,4,0,0,25,v South Africa,Centurion,10-Oct-01
V Sehwag,55*,43,11,0,127.9,v Kenya,Bloemfontein,12-Oct-01
D Dasgupta,24*,32,4,0,75,v Kenya,Bloemfontein,12-Oct-01
BKV Prasad,10*,25,0,0,40,v Kenya,Port Elizabeth,17-Oct-01
Harbhajan Singh,37,32,4,1,115.62,v Kenya,Port Elizabeth,17-Oct-01
JJ Martin,36,70,5,0,51.42,v Kenya,Port Elizabeth,17-Oct-01
SC Ganguly,24,35,1,2,68.57,v Kenya,Port Elizabeth,17-Oct-01
RS Sodhi,21,25,2,1,84,v Kenya,Port Elizabeth,17-Oct-01
D Dasgupta,19,37,1,0,51.35,v Kenya,Port Elizabeth,17-Oct-01
R Dravid,11,23,2,0,47.82,v Kenya,Port Elizabeth,17-Oct-01
SR Tendulkar,3,20,0,0,15,v Kenya,Port Elizabeth,17-Oct-01
A Kumble,1,11,0,0,9.09,v Kenya,Port Elizabeth,17-Oct-01
Harvinder Singh,1,5,0,0,20,v Kenya,Port Elizabeth,17-Oct-01
Yuvraj Singh,0,1,0,0,0,v Kenya,Port Elizabeth,17-Oct-01
R Dravid,71*,87,7,0,81.6,v South Africa,East London,19-Oct-01
SC Ganguly,85,95,6,4,89.47,v South Africa,East London,19-Oct-01
SR Tendulkar,37,35,5,0,105.71,v South Africa,East London,19-Oct-01
AB Agarkar,16,23,1,0,69.56,v South Africa,East London,19-Oct-01
Harbhajan Singh,7,9,1,0,77.77,v South Africa,East London,19-Oct-01
J Srinath,5,5,1,0,100,v South Africa,East London,19-Oct-01
V Sehwag,4,5,0,0,80,v South Africa,East London,19-Oct-01
Yuvraj Singh,3,8,0,0,37.5,v South Africa,East London,19-Oct-01
SS Das,2,3,0,0,66.66,v South Africa,East London,19-Oct-01
D Dasgupta,0,1,0,0,0,v South Africa,East London,19-Oct-01
A Kumble,0,1,0,0,0,v South Africa,East London,19-Oct-01
V Sehwag,55*,23,7,3,239.13,v Kenya,Paarl,24-Oct-01
Yuvraj Singh,10*,8,0,0,125,v Kenya,Paarl,24-Oct-01
SR Tendulkar,146,132,17,0,110.6,v Kenya,Paarl,24-Oct-01
SC Ganguly,111,124,7,3,89.51,v Kenya,Paarl,24-Oct-01
VVS Laxman,15,14,1,0,107.14,v Kenya,Paarl,24-Oct-01
AB Agarkar,9*,13,0,0,69.23,v South Africa,Durban,26-Oct-01
R Dravid,77,102,6,0,75.49,v South Africa,Durban,26-Oct-01
V Sehwag,34,58,4,1,58.62,v South Africa,Durban,26-Oct-01
RS Sodhi,22,42,1,0,52.38,v South Africa,Durban,26-Oct-01
SR Tendulkar,17,42,3,0,40.47,v South Africa,Durban,26-Oct-01
SC Ganguly,9,17,1,0,52.94,v South Africa,Durban,26-Oct-01
VVS Laxman,5,10,0,0,50,v South Africa,Durban,26-Oct-01
Harbhajan Singh,3,5,0,0,60,v South Africa,Durban,26-Oct-01
Yuvraj Singh,0,2,0,0,0,v South Africa,Durban,26-Oct-01
J Srinath,0,1,0,0,0,v South Africa,Durban,26-Oct-01
A Kumble,0,2,0,0,0,v South Africa,Durban,26-Oct-01
Harbhajan Singh,18*,21,2,0,85.71,v England,Kolkata,19-Jan-02
A Kumble,0*,1,0,0,0,v England,Kolkata,19-Jan-02
D Mongia,71,75,7,1,94.66,v England,Kolkata,19-Jan-02
SC Ganguly,42,58,4,1,72.41,v England,Kolkata,19-Jan-02
SR Tendulkar,36,43,6,0,83.72,v England,Kolkata,19-Jan-02
HK Badani,35,33,3,0,106.06,v England,Kolkata,19-Jan-02
V Sehwag,29,37,5,0,78.37,v England,Kolkata,19-Jan-02
VVS Laxman,25,31,2,0,80.64,v England,Kolkata,19-Jan-02
AB Agarkar,2,2,0,0,100,v England,Kolkata,19-Jan-02
A Ratra,2,2,0,0,100,v England,Kolkata,19-Jan-02
J Srinath,7*,8,0,0,87.5,v England,Cuttack,22-Jan-02
D Mongia,49,82,4,0,59.75,v England,Cuttack,22-Jan-02
SR Tendulkar,45,60,6,0,75,v England,Cuttack,22-Jan-02
A Ratra,30,40,3,0,75,v England,Cuttack,22-Jan-02
AB Agarkar,29,26,3,0,111.53,v England,Cuttack,22-Jan-02
A Kumble,20,26,1,0,76.92,v England,Cuttack,22-Jan-02
SC Ganguly,14,15,3,0,93.33,v England,Cuttack,22-Jan-02
HK Badani,13,17,2,0,76.47,v England,Cuttack,22-Jan-02
Harbhajan Singh,6,6,1,0,100,v England,Cuttack,22-Jan-02
V Sehwag,5,10,0,0,50,v England,Cuttack,22-Jan-02
VVS Laxman,3,6,0,0,50,v England,Cuttack,22-Jan-02
AB Agarkar,6*,8,0,0,75,v England,Chennai,25-Jan-02
A Ratra,29*,32,4,0,90.62,v England,Chennai,25-Jan-02
SR Tendulkar,68,79,10,0,86.07,v England,Chennai,25-Jan-02
V Sehwag,51,58,8,0,87.93,v England,Chennai,25-Jan-02
VVS Laxman,26,53,2,0,49.05,v England,Chennai,25-Jan-02
D Mongia,21,26,2,1,80.76,v England,Chennai,25-Jan-02
HK Badani,12,20,1,0,60,v England,Chennai,25-Jan-02
SB Bangar,1,5,0,0,20,v England,Chennai,25-Jan-02
SR Tendulkar,87*,67,13,1,129.85,v England,Kanpur,28-Jan-02
D Mongia,17*,17,3,0,100,v England,Kanpur,28-Jan-02
V Sehwag,82,62,14,0,132.25,v England,Kanpur,28-Jan-02
SC Ganguly,26,32,5,0,81.25,v England,Kanpur,28-Jan-02
Sarandeep Singh,6*,8,0,0,75,v England,Delhi,31-Jan-02
AB Agarkar,36*,24,4,0,150,v England,Delhi,31-Jan-02
SC Ganguly,74,95,5,3,77.89,v England,Delhi,31-Jan-02
M Kaif,46,64,3,0,71.87,v England,Delhi,31-Jan-02
V Sehwag,42,36,7,0,116.66,v England,Delhi,31-Jan-02
D Mongia,20,33,2,0,60.6,v England,Delhi,31-Jan-02
SR Tendulkar,18,16,3,0,112.5,v England,Delhi,31-Jan-02
A Ratra,10,12,1,0,83.33,v England,Delhi,31-Jan-02
HK Badani,2,7,0,0,28.57,v England,Delhi,31-Jan-02
A Kumble,2,6,0,0,33.33,v England,Delhi,31-Jan-02
HK Badani,27*,32,2,0,84.37,v England,Mumbai,3-Feb-02
SC Ganguly,80,99,4,4,80.8,v England,Mumbai,3-Feb-02
D Mongia,35,56,3,0,62.5,v England,Mumbai,3-Feb-02
V Sehwag,31,29,4,1,106.89,v England,Mumbai,3-Feb-02
M Kaif,20,36,2,0,55.55,v England,Mumbai,3-Feb-02
SR Tendulkar,12,18,1,1,66.66,v England,Mumbai,3-Feb-02
A Ratra,8,14,0,0,57.14,v England,Mumbai,3-Feb-02
Harbhajan Singh,5,11,1,0,45.45,v England,Mumbai,3-Feb-02
A Kumble,5,6,0,0,83.33,v England,Mumbai,3-Feb-02
AB Agarkar,0,2,0,0,0,v England,Mumbai,3-Feb-02
J Srinath,0,1,0,0,0,v England,Mumbai,3-Feb-02
J Srinath,0*,0,0,0,-,v Netherlands,Paarl,12-Feb-03
SR Tendulkar,52,72,7,0,72.22,v Netherlands,Paarl,12-Feb-03
D Mongia,42,49,2,0,85.71,v Netherlands,Paarl,12-Feb-03
Yuvraj Singh,37,56,3,0,66.07,v Netherlands,Paarl,12-Feb-03
R Dravid,17,38,0,0,44.73,v Netherlands,Paarl,12-Feb-03
Harbhajan Singh,13,8,0,1,162.5,v Netherlands,Paarl,12-Feb-03
M Kaif,9,21,0,0,42.85,v Netherlands,Paarl,12-Feb-03
A Kumble,9,7,0,0,128.57,v Netherlands,Paarl,12-Feb-03
SC Ganguly,8,32,0,0,25,v Netherlands,Paarl,12-Feb-03
V Sehwag,6,9,1,0,66.66,v Netherlands,Paarl,12-Feb-03
Z Khan,0,2,0,0,0,v Netherlands,Paarl,12-Feb-03
A Kumble,16*,38,1,0,42.1,v Australia,Centurion,15-Feb-03
SR Tendulkar,36,59,3,0,61.01,v Australia,Centurion,15-Feb-03
Harbhajan Singh,28,32,4,1,87.5,v Australia,Centurion,15-Feb-03
D Mongia,13,39,1,0,33.33,v Australia,Centurion,15-Feb-03
SC Ganguly,9,21,1,0,42.85,v Australia,Centurion,15-Feb-03
V Sehwag,4,4,1,0,100,v Australia,Centurion,15-Feb-03
R Dravid,1,23,0,0,4.34,v Australia,Centurion,15-Feb-03
M Kaif,1,16,0,0,6.25,v Australia,Centurion,15-Feb-03
Z Khan,1,9,0,0,11.11,v Australia,Centurion,15-Feb-03
Yuvraj Singh,0,8,0,0,0,v Australia,Centurion,15-Feb-03
J Srinath,0,2,0,0,0,v Australia,Centurion,15-Feb-03
R Dravid,43*,55,2,0,78.18,v Zimbabwe,Harare,19-Feb-03
Z Khan,13*,8,2,0,162.5,v Zimbabwe,Harare,19-Feb-03
SR Tendulkar,81,91,10,0,89.01,v Zimbabwe,Harare,19-Feb-03
V Sehwag,36,38,6,0,94.73,v Zimbabwe,Harare,19-Feb-03
M Kaif,25,24,1,1,104.16,v Zimbabwe,Harare,19-Feb-03
SC Ganguly,24,36,0,1,66.66,v Zimbabwe,Harare,19-Feb-03
D Mongia,12,37,0,0,32.43,v Zimbabwe,Harare,19-Feb-03
Harbhajan Singh,3,5,0,0,60,v Zimbabwe,Harare,19-Feb-03
Yuvraj Singh,1,5,0,0,20,v Zimbabwe,Harare,19-Feb-03
Yuvraj Singh,7*,7,1,0,100,v Namibia,Pietermaritzburg,23-Feb-03
SC Ganguly,112*,119,6,4,94.11,v Namibia,Pietermaritzburg,23-Feb-03
SR Tendulkar,152,151,18,0,100.66,v Namibia,Pietermaritzburg,23-Feb-03
V Sehwag,24,24,4,0,100,v Namibia,Pietermaritzburg,23-Feb-03
Harbhajan Singh,0*,1,0,0,0,v England,Durban,26-Feb-03
R Dravid,62,72,3,1,86.11,v England,Durban,26-Feb-03
SR Tendulkar,50,52,8,1,96.15,v England,Durban,26-Feb-03
Yuvraj Singh,42,38,4,1,110.52,v England,Durban,26-Feb-03
D Mongia,32,66,3,0,48.48,v England,Durban,26-Feb-03
V Sehwag,23,29,4,0,79.31,v England,Durban,26-Feb-03
SC Ganguly,19,38,2,0,50,v England,Durban,26-Feb-03
M Kaif,5,6,0,0,83.33,v England,Durban,26-Feb-03
Z Khan,0,0,0,0,-,v England,Durban,26-Feb-03
J Srinath,0,1,0,0,0,v England,Durban,26-Feb-03
Yuvraj Singh,50*,53,6,0,94.33,v Pakistan,Centurion,1-Mar-03
R Dravid,44*,76,2,0,57.89,v Pakistan,Centurion,1-Mar-03
SR Tendulkar,98,75,12,1,130.66,v Pakistan,Centurion,1-Mar-03
M Kaif,35,60,5,0,58.33,v Pakistan,Centurion,1-Mar-03
V Sehwag,21,14,3,1,150,v Pakistan,Centurion,1-Mar-03
SC Ganguly,0,1,0,0,0,v Pakistan,Centurion,1-Mar-03
Yuvraj Singh,58*,64,7,0,90.62,v Kenya,Cape Town,7-Mar-03
SC Ganguly,107*,120,11,2,89.16,v Kenya,Cape Town,7-Mar-03
R Dravid,32,73,3,0,43.83,v Kenya,Cape Town,7-Mar-03
SR Tendulkar,5,12,1,0,41.66,v Kenya,Cape Town,7-Mar-03
M Kaif,5,13,1,0,38.46,v Kenya,Cape Town,7-Mar-03
V Sehwag,3,8,0,0,37.5,v Kenya,Cape Town,7-Mar-03
Harbhajan Singh,7*,5,1,0,140,v Sri Lanka,Johannesburg,10-Mar-03
R Dravid,18*,12,2,0,150,v Sri Lanka,Johannesburg,10-Mar-03
SR Tendulkar,97,120,7,1,80.83,v Sri Lanka,Johannesburg,10-Mar-03
V Sehwag,66,76,5,3,86.84,v Sri Lanka,Johannesburg,10-Mar-03
SC Ganguly,48,53,2,2,90.56,v Sri Lanka,Johannesburg,10-Mar-03
M Kaif,19,24,1,0,79.16,v Sri Lanka,Johannesburg,10-Mar-03
D Mongia,9,7,0,1,128.57,v Sri Lanka,Johannesburg,10-Mar-03
Yuvraj Singh,5,6,0,0,83.33,v Sri Lanka,Johannesburg,10-Mar-03
M Kaif,68*,129,8,0,52.71,v New Zealand,Centurion,14-Mar-03
R Dravid,53*,89,7,0,59.55,v New Zealand,Centurion,14-Mar-03
SR Tendulkar,15,16,3,0,93.75,v New Zealand,Centurion,14-Mar-03
SC Ganguly,3,6,0,0,50,v New Zealand,Centurion,14-Mar-03
V Sehwag,1,6,0,0,16.66,v New Zealand,Centurion,14-Mar-03
SC Ganguly,111*,114,5,5,97.36,v Kenya,Durban,20-Mar-03
R Dravid,1*,1,0,0,100,v Kenya,Durban,20-Mar-03
SR Tendulkar,83,101,5,1,82.17,v Kenya,Durban,20-Mar-03
V Sehwag,33,56,3,0,58.92,v Kenya,Durban,20-Mar-03
Yuvraj Singh,16,10,1,1,160,v Kenya,Durban,20-Mar-03
M Kaif,15,20,0,0,75,v Kenya,Durban,20-Mar-03
A Nehra,8*,4,2,0,200,v Australia,Johannesburg,23-Mar-03
V Sehwag,82,81,10,3,101.23,v Australia,Johannesburg,23-Mar-03
R Dravid,47,57,2,0,82.45,v Australia,Johannesburg,23-Mar-03
SC Ganguly,24,25,3,1,96,v Australia,Johannesburg,23-Mar-03
Yuvraj Singh,24,34,1,0,70.58,v Australia,Johannesburg,23-Mar-03
D Mongia,12,11,2,0,109.09,v Australia,Johannesburg,23-Mar-03
Harbhajan Singh,7,8,0,0,87.5,v Australia,Johannesburg,23-Mar-03
SR Tendulkar,4,5,1,0,80,v Australia,Johannesburg,23-Mar-03
Z Khan,4,8,0,0,50,v Australia,Johannesburg,23-Mar-03
J Srinath,1,4,0,0,25,v Australia,Johannesburg,23-Mar-03
M Kaif,0,3,0,0,0,v Australia,Johannesburg,23-Mar-03
SR Tendulkar,48*,66,5,0,72.72,v New Zealand,Chennai,23-Oct-03
Yuvraj Singh,29*,38,4,0,76.31,v New Zealand,Chennai,23-Oct-03
V Sehwag,31,29,5,1,106.89,v New Zealand,Chennai,23-Oct-03
VVS Laxman,25,23,5,0,108.69,v New Zealand,Chennai,23-Oct-03
R Dravid,4,6,0,0,66.66,v New Zealand,Chennai,23-Oct-03
M Kaif,1*,1,0,0,100,v Australia,Gwalior,26-Oct-03
VVS Laxman,102,134,9,0,76.11,v Australia,Gwalior,26-Oct-03
SR Tendulkar,100,119,9,1,84.03,v Australia,Gwalior,26-Oct-03
Yuvraj Singh,44,33,6,1,133.33,v Australia,Gwalior,26-Oct-03
AB Agarkar,22,10,4,0,220,v Australia,Gwalior,26-Oct-03
V Sehwag,0,3,0,0,0,v Australia,Gwalior,26-Oct-03
Z Khan,5*,8,1,0,62.5,v Australia,Mumbai,1-Nov-03
SR Tendulkar,68,76,10,0,89.47,v Australia,Mumbai,1-Nov-03
R Dravid,59,70,8,0,84.28,v Australia,Mumbai,1-Nov-03
VVS Laxman,21,36,4,0,58.33,v Australia,Mumbai,1-Nov-03
PA Patel,16,31,0,0,51.61,v Australia,Mumbai,1-Nov-03
M Kaif,10,15,0,0,66.66,v Australia,Mumbai,1-Nov-03
Yuvraj Singh,9,15,1,0,60,v Australia,Mumbai,1-Nov-03
Harbhajan Singh,6,7,1,0,85.71,v Australia,Mumbai,1-Nov-03
A Kumble,6,10,1,0,60,v Australia,Mumbai,1-Nov-03
AB Agarkar,2,10,0,0,20,v Australia,Mumbai,1-Nov-03
V Sehwag,0,1,0,0,0,v Australia,Mumbai,1-Nov-03
Z Khan,33*,13,3,2,253.84,v New Zealand,Cuttack,6-Nov-03
M Kartik,1*,2,0,0,50,v New Zealand,Cuttack,6-Nov-03
M Kaif,64,108,5,0,59.25,v New Zealand,Cuttack,6-Nov-03
HK Badani,41,45,4,0,91.11,v New Zealand,Cuttack,6-Nov-03
VVS Laxman,31,46,4,0,67.39,v New Zealand,Cuttack,6-Nov-03
R Dravid,31,41,2,0,75.6,v New Zealand,Cuttack,6-Nov-03
SR Tendulkar,14,14,3,0,100,v New Zealand,Cuttack,6-Nov-03
SV Bahutule,11,13,1,0,84.61,v New Zealand,Cuttack,6-Nov-03
AB Agarkar,7,8,1,0,87.5,v New Zealand,Cuttack,6-Nov-03
Harbhajan Singh,5,7,0,0,71.42,v New Zealand,Cuttack,6-Nov-03
Yuvraj Singh,0,3,0,0,0,v New Zealand,Cuttack,6-Nov-03
M Kartik,4*,7,0,0,57.14,v Australia,Bengaluru,12-Nov-03
A Kumble,12*,30,0,0,40,v Australia,Bengaluru,12-Nov-03
SR Tendulkar,89,91,12,1,97.8,v Australia,Bengaluru,12-Nov-03
V Sehwag,39,53,3,1,73.58,v Australia,Bengaluru,12-Nov-03
SC Ganguly,37,31,4,1,119.35,v Australia,Bengaluru,12-Nov-03
R Dravid,34,34,3,0,100,v Australia,Bengaluru,12-Nov-03
Yuvraj Singh,20,16,3,0,125,v Australia,Bengaluru,12-Nov-03
VVS Laxman,18,22,1,0,81.81,v Australia,Bengaluru,12-Nov-03
M Kaif,8,14,0,0,57.14,v Australia,Bengaluru,12-Nov-03
Z Khan,2,3,0,0,66.66,v Australia,Bengaluru,12-Nov-03
R Dravid,50*,22,5,3,227.27,v New Zealand,Hyderabad (Deccan),15-Nov-03
M Kaif,15*,9,2,0,166.66,v New Zealand,Hyderabad (Deccan),15-Nov-03
V Sehwag,130,134,15,2,97.01,v New Zealand,Hyderabad (Deccan),15-Nov-03
SR Tendulkar,102,91,12,1,112.08,v New Zealand,Hyderabad (Deccan),15-Nov-03
SC Ganguly,33,31,4,0,106.45,v New Zealand,Hyderabad (Deccan),15-Nov-03
Yuvraj Singh,7,10,0,0,70,v New Zealand,Hyderabad (Deccan),15-Nov-03
VVS Laxman,3,4,0,0,75,v New Zealand,Hyderabad (Deccan),15-Nov-03
AB Agarkar,26*,23,1,2,113.04,v Australia,Kolkata,18-Nov-03
R Dravid,49,69,4,0,71.01,v Australia,Kolkata,18-Nov-03
SR Tendulkar,45,66,5,0,68.18,v Australia,Kolkata,18-Nov-03
HK Badani,30,36,5,0,83.33,v Australia,Kolkata,18-Nov-03
VVS Laxman,22,26,5,0,84.61,v Australia,Kolkata,18-Nov-03
V Sehwag,5,12,1,0,41.66,v Australia,Kolkata,18-Nov-03
